temp_c,humidity,target_spoilage
2.9755585674739002,42.96622469084042,0
1.9376291838560453,76.88730445069527,1
4.979907938498975,64.43262655935085,0
10.27303291317711,57.957326064145114,1
17.5855841465934,28.075136313151788,1
17.288905232682335,72.28465180422862,1
6.11550753975656,71.57528858963481,0
16.583499303560778,21.404861423617028,1
9.617662642935766,87.08989476999301,1
8.779618817890244,32.625774833069585,1
17.727472544734802,29.549092919506727,1
14.936928820441253,86.01075410274002,1
17.1413947622606,57.33691343264302,1
17.808223399280518,80.90238229180542,1
5.297827037872523,68.72182664296801,0
14.133325347944641,88.10911436797626,1
-3.4470146392230294,69.40596793815239,1
15.553024003325337,75.24522706577014,1
18.87928304087587,67.54378347468204,1
5.424165837676744,30.51964581127144,0
5.972690806580109,45.42364579646742,0
-0.32574335210154715,54.67239143291684,1
14.571492616507818,28.07278035293708,1
-2.6583312174739815,42.52349375693903,1
-3.677820231881322,73.51514224374982,1
9.157493589885053,82.26064404103083,1
12.262100991768985,79.92802467093685,1
6.331002251622815,89.71403764488362,1
5.276740038423938,61.18112022775442,0
6.259892396078621,35.95500515677131,0
7.97482152854961,44.68445263854281,0
6.677714918786638,45.003887650040596,0
16.53365156185517,84.08991705069359,1
2.8851693562406844,32.45742052639069,0
11.398458002439163,31.01788759555586,1
-0.4163394716213862,79.77274885601506,1
7.052968340295356,29.51179760155839,0
-3.549306754275584,66.33281858487744,1
19.21931193698842,35.77363522307058,1
16.814991564557808,63.28822744176006,1
-2.8266283106493715,87.92500483604984,1
13.07333140645359,23.007705750921865,1
-2.3430449318121256,47.7442574190059,1
3.0220774905503394,23.03908675159164,0
12.335061123778864,46.43299750802606,1
-0.23592751107992882,85.24405902929836,1
7.9107388151496085,89.53490953290908,1
11.782751970454857,45.02205093625159,1
4.322835548939064,84.5391624571204,1
-2.2552875579291736,48.82201944381936,1
13.397895035977662,24.981250294943987,1
6.953699184499552,26.844589598374924,0
11.434010473114103,71.90478176564099,1
19.061489200675677,75.0006922061131,1
17.40944414359045,63.064312612836154,1
18.981543988262285,53.57932538003169,1
2.710244252237225,49.273377992732065,0
3.390674816735272,21.356683242620825,0
11.417885954469245,22.095241538605976,1
16.428200111417844,85.0095040195375,1
-0.9657427089631536,38.143469630442084,1
1.470121076687513,37.06899199475949,1
12.827937847285483,48.00050960396714,1
6.545134922461958,68.76807125957748,0
15.131444222673263,39.71905295702096,1
10.348834347673568,55.76160178898896,1
16.9924957660657,21.743348090399824,1
4.824565940059706,58.9351814946074,0
11.685725425308785,52.77871895622811,1
9.54195783589595,83.77121644677649,1
-4.510482600593653,46.78825220876209,1
-3.530660942578674,67.40351378371177,1
17.813288717570025,34.08975335704234,1
13.228958680652848,56.58267853507514,1
17.34107615716059,78.40087293370823,1
0.903503983813593,57.449139151241056,1
-1.2234361209294038,72.7969505924048,1
14.310758271066746,68.50817837151595,1
9.732981846372716,69.59608956308045,1
-3.2506367747727536,86.33518508616733,1
1.9630579968229354,43.339085909788054,1
5.261937753695586,86.40666277672328,1
8.61397758512527,32.61065246221756,1
-2.9673256040138885,54.77001609266736,1
1.2970149942467772,74.87976268029095,1
9.239846577892507,89.65900051439162,1
13.911627840047284,85.97046166713322,1
8.032425902149603,78.32845767395804,1
12.192947087982908,28.84873502995531,1
9.166369200630344,49.75303645583294,1
15.080743811177577,48.94019957768376,1
10.594593140836723,44.50423662118513,1
17.426281124068563,61.6271688625369,1
8.650154834021242,72.25409424746631,1
6.794289831024221,55.272034208530656,0
17.921627304833958,62.34447729377049,1
9.347201997488465,73.20358777400031,1
-1.3856553058485832,83.1082602756612,1
12.352504170199989,50.545833226393185,1
-3.24102798362713,89.60915430375127,1
10.844634560972185,62.69311647939869,1
16.476258361167712,72.8498089314317,1
-4.970617531637212,42.457870673046465,1
-0.9929743492363761,41.793033271568014,1
3.6858229093664203,29.539882508676328,0
18.426079063905746,87.05307445174509,1
6.401258685371662,86.62088111804775,1
15.626179348240399,21.102415603930716,1
-3.5371662412158567,48.8148279729336,1
5.156203422049389,74.50061454299443,0
16.752463229721457,72.24905433651556,1
19.474829404111436,64.20184789210147,1
13.652642077211752,75.62186831875715,1
13.525552412213909,32.10786773230116,1
8.67882709673029,33.877891146050615,1
-2.0461482756139135,50.75515111862984,1
1.988414685700822,54.96057554894168,1
0.4494701669125982,50.08118368530299,1
6.218263317262572,41.00348915547231,0
-4.166315212720687,28.26985995333782,1
17.528475525470697,47.96246327789079,1
15.346156018511081,83.80552940277053,1
-2.586491060155281,83.24086310498055,1
-1.966132753941375,89.75296544339172,1
5.939561444503418,43.28622772698368,0
2.1731930372883808,35.521637288020564,0
11.57608879762466,28.464236239404343,1
11.499443721988385,50.335810607729,1
12.895146111013833,86.39061032136505,1
6.601649637486682,89.04808222257685,1
7.26000922299286,74.55388986324351,0
-4.63778382756989,21.569248807092983,1
9.022325489999993,43.69094404832843,1
-2.3066346019395096,40.204665240971245,1
3.994242981495665,49.328735629732414,0
3.6214361278262874,26.89435797480141,0
4.759868384201464,25.124036187770514,0
17.48633227294529,41.1383964559879,1
-3.8882910598512828,88.35620811741403,1
8.424243569080248,26.396113568009753,1
3.4837331462233525,43.0989193573362,0
15.080123980880668,40.87157281936904,1
18.432096096083857,68.30898958341734,1
-4.202134436361336,74.70014462368539,1
19.35192621981262,34.14706931949631,1
-1.9768215171534025,78.72734424495732,1
-0.12562786072817644,73.24566513712605,1
19.50385904449855,41.34051377328956,1
5.935973443945185,60.63034217403966,0
9.992241127730177,22.571936709795853,1
0.5757916321353793,32.95586642108891,1
-4.554369192626285,52.16238292079625,1
17.61849170385614,54.834270862818755,1
0.21435948331746246,31.867588534669565,1
11.387204204469906,69.41050732329381,1
11.744041852297872,44.23865682886783,1
19.92032681160952,55.69192412189329,1
0.6281203508989295,53.59663655601485,1
3.7490805459824497,34.553028034214655,0
9.966897252626229,26.518911933712058,1
-3.180665990935551,21.510081443886413,1
7.7597632536744445,36.04401260976395,0
15.603930562781386,54.77889251718424,1
14.94026886712658,41.517563733011784,1
-1.9454568633060507,72.46690256509179,1
14.158308436129929,53.91768286588144,1
-3.446845894784127,65.33972645707604,1
15.602700147406257,28.25467859947679,1
7.720809197615587,45.173520593947245,0
4.31668638171009,84.4523369129837,1
2.154772403057052,84.54077392890709,1
-1.0603945846305427,78.42013667313614,1
2.2405304214496873,31.61061456407578,0
1.9746851016925877,25.598520687220883,1
0.6724835606247357,58.36633888555787,1
7.6957577522210965,44.31334504052054,0
14.871508813449527,40.83423561256052,1
15.386378387679745,41.402422740166855,1
-0.4997273223897407,73.5956078913675,1
5.33032221961305,54.307443888890845,0
6.457677192401267,78.29344003675031,1
3.5105095913786872,24.767422886853616,0
18.99401430105805,68.07777352600652,1
19.73174520335595,41.63297075331119,1
2.509732262144439,53.03076348084927,0
15.892284148123792,39.036125874217234,1
14.442094751137756,65.34442352373736,1
14.199312495465946,76.89402383825312,1
11.792952117179023,62.270952521699364,1
3.2529449004738353,21.281275346302323,0
-2.8003928520636,31.423802591304963,1
16.61056803009197,78.9172450424544,1
18.135578790560086,24.898901910490594,1
14.115487932097842,71.60499302338773,1
-1.8728862869283835,45.20399343948566,1
9.346957934531554,33.60828885390696,1
5.635512122757628,44.394154043883574,0
11.878970802737825,78.28660427398137,1
-0.17409438705043723,25.726870055844937,1
0.4315051668271881,80.43178097357978,1
12.488628259653776,75.79893495145683,1
3.0898464246576047,56.781170110716694,0
0.18776429999356647,51.94514998384912,1
-2.148057207525418,57.57956119511999,1
17.77496349986113,23.70373370062434,1
15.720476653257549,48.16225779373418,1
9.613477899290938,24.673375929606728,1
17.262221508027995,83.55234052662635,1
9.960605726447445,53.07044507562091,1
8.233449067139968,87.13206663971692,1
11.13959225770865,79.22615684191842,1
-2.974642689343197,30.46495004975526,1
-4.704627045826733,62.75662641664019,1
5.958155837242254,68.9177176397281,0
17.128352645296744,33.91260193271802,1
-4.405640218827241,24.24514452226861,1
19.520245338388023,46.511016469847476,1
3.357329415606369,85.31018846672508,1
-1.7426998208649689,88.72090696510537,1
7.561765946715884,33.54949050230946,0
15.172856725083456,47.065054228824636,1
14.597921704284566,38.59980284361288,1
4.268260633642045,69.70451501896395,0
9.243152432086628,81.35782337299942,1
6.334814969179776,73.27928310872096,0
0.879821974714555,76.05522789868023,1
19.72577554719582,82.0999618846794,1
-4.306259807212799,55.09446248860495,1
6.67941517936586,50.74918369129304,0
18.68902810775026,64.33361925471826,1
19.830994795787444,31.460236666054506,1
-0.5381875261749336,42.2856305012896,1
12.022059708150277,45.31900841738029,1
7.7179668079870964,62.91532621349171,0
3.688821127871755,20.460746295374218,0
8.913460271677797,76.7941344248498,1
18.947686475817324,28.158413662007913,1
-0.5628779036034937,88.94901552767827,1
10.806301537178443,33.47252746645415,1
16.70457147874511,71.36477802138124,1
1.8255329903055522,73.81695505618414,1
6.6959057823916766,32.1333171982503,0
15.921597830763368,35.95946992137287,1
16.392103649548407,32.91856356719658,1
13.215884087821681,89.59313852093383,1
-4.184221625421795,27.254983541023428,1
-2.550774976767757,48.10747442066247,1
19.162348539878657,43.61386106098238,1
14.062848670703332,68.07695787153335,1
12.258602834099872,50.96274862010873,1
4.622543163387103,48.6939540273036,0
-0.630402218680163,62.73779695929343,1
8.078883729403051,63.07515431195549,1
-4.460526562608262,76.79131284588182,1
17.974959006677544,67.27168857509264,1
8.48420156975049,84.1946362608995,1
-3.246458512311044,55.35287607610262,1
0.4209075645336249,40.98826885419759,1
0.1487495160131651,37.667819731966745,1
0.8097413989668087,58.041191565382164,1
15.817147214398897,83.92225791124007,1
-4.29709227241604,48.49463823409908,1
9.053807658370502,79.16939431867719,1
2.9220662252584617,69.13388001420692,0
11.036330229234881,87.04195122126576,1
2.035488558443862,29.209636755034754,0
5.098722980307048,23.69250941005238,0
-4.567977927523837,39.005966288468834,1
10.941238710361304,50.33368340005887,1
7.67448349664935,89.58058457621209,1
-3.6515853349683085,43.36448191892178,1
11.85154639474392,62.775426228706465,1
15.502404145214346,75.13903256201854,1
9.56575085656773,58.63826298691999,1
-1.0291982868903604,46.05078061433937,1
15.881948113152664,65.53005524906015,1
7.70552017647209,52.08172506210729,0
4.371465705204237,65.11737598376607,0
-1.5896458324453393,39.885697565416606,1
19.354176605621383,81.80826705593121,1
1.1150521419760127,72.42074488581201,1
-0.9288498181692457,87.33442766258155,1
13.459869747932178,42.290955335321634,1
8.33919789030071,65.53713309270535,1
6.894641695695189,77.38348368006137,1
2.7369653593546612,55.846214259744485,0
2.355459346304957,72.18727550187407,0
-4.470444349592996,47.25960499292975,1
7.516852878491996,72.20373511714033,0
17.927739146750383,24.35018749679008,1
8.475528111177711,85.9696453369316,1
-4.914655493231702,42.38437552873809,1
3.0528498495637653,88.36216818278811,1
0.907620479305983,24.5147494146727,1
16.321023844286067,70.37182303875807,1
17.27759760794586,45.58488296013645,1
16.70185128861432,68.09795740310715,1
17.20456869959925,78.26011098615294,1
6.110441043959247,59.517797078890595,0
-4.63116587052058,71.05390688164975,1
10.011236738798129,72.95186764388353,1
18.523726871580784,41.97498633095556,1
2.9721767663979506,78.65438897100987,1
8.92503903934166,20.163044162559885,1
16.39431024731504,32.80894406971985,1
10.109932626544634,67.4000684113288,1
-0.06404509699739602,50.32123212785645,1
16.003082200618085,35.19747896668978,1
-1.7551643520985216,86.17734816354411,1
4.613879025815027,56.969392637892284,0
5.889466223008171,55.51298098055186,0
7.772772710932982,81.65879663214126,1
0.6350085250283453,36.379249124743865,1
2.369885387143321,55.0224534081215,0
0.28204134990929397,77.78434898276367,1
1.6256125750541601,52.932571871604736,1
5.251536384193717,40.36857723489473,0
-1.8388212554724652,66.10562667161432,1
12.48593946325246,44.15254609669236,1
4.4368647841485735,67.75101649715859,0
11.19790826300078,65.72890993989901,1
-4.974443807696403,44.85804667229067,1
5.3592375970165165,43.60647986525649,0
11.632777933202092,58.714077282086876,1
18.633964024418116,25.48611772999968,1
9.801389294796918,87.44807110723742,1
17.815265819824507,82.81197803710998,1
12.189343937698549,71.2260350094196,1
-0.8292116866813153,31.64084313538391,1
19.237351138391677,31.982048920203177,1
1.9693791297293863,71.36738861618471,1
11.785793679727192,30.113551344710693,1
12.06781205215037,62.799599398525814,1
-0.5937956658105854,59.13147745928548,1
-3.609166595763173,83.4815289587459,1
-1.4950181894633499,25.816408689323275,1
10.230438652353815,68.21288636419106,1
4.299786517234768,40.998704197736686,0
9.00367110432443,62.27960092725104,1
1.6111118970116092,45.258593187574306,1
8.764107926350135,44.09461537035597,1
15.235768737460173,29.787836638658916,1
-2.805408467648822,67.77263395977488,1
10.86974201435999,85.82746022416111,1
19.7112959965535,76.3784005057734,1
19.19449105007568,57.74130910804741,1
11.45095004597043,82.75671584097546,1
9.863369219631473,36.68713226122675,1
14.512547700972721,55.35287554662233,1
14.969366722323578,65.13763413187604,1
4.554166852319707,24.837079248017858,0
8.019518885488488,38.178852781568025,1
19.6932717720953,41.751718520385545,1
-0.5407023629539776,58.48829303970868,1
17.22319882544057,52.815237994211685,1
12.7992865511975,21.748996267492622,1
3.026433832490598,26.89553983940127,0
2.4545005532025197,35.40593121696885,0
13.70129038486861,81.73263905417849,1
15.176532106449557,26.98635550927736,1
15.8680207902758,76.73988533972745,1
18.796863675411178,68.29273352909199,1
12.6396063799866,72.53091929198658,1
4.831775296686551,39.02550175650837,0
7.134127565931763,85.62602975657809,1
-0.10359840105867857,65.39305073539558,1
-2.4902767886786927,38.42529393781652,1
19.654642050325997,44.95510908127689,1
13.721355548216152,39.05602738425844,1
5.749611756680935,89.40269905907878,1
4.06643389960608,56.42301276608562,0
16.723140081630625,38.194902137989985,1
4.290744134407447,44.47950675413372,0
-2.200798980264608,26.540132706416266,1
8.678318904425993,63.36802440059791,1
18.13773330330165,43.8195556970029,1
-1.3594289565026516,51.868423771817504,1
6.3453134299464775,58.28421044442343,0
1.9683063225027206,31.337874055085745,1
4.5421414486841964,25.890565148861853,0
0.4418276437319859,47.416179336604614,1
-4.990227827007782,66.77248776587388,1
13.604539430191469,43.05905130430375,1
12.229897496877637,29.618150178130932,1
8.856722311680244,66.1791459873462,1
-4.07063050691107,39.08829068421402,1
9.462278639742662,40.130096486020264,1
7.2323365720690305,22.909297741908006,0
17.902067536805802,70.69480814437249,1
1.940013720317201,83.03233104823998,1
5.780007226185241,35.58435307889146,0
5.477128715792853,87.1179849643502,1
-1.2586150953623987,32.91150690450334,1
13.277159190391853,42.5486385828721,1
19.536751728426452,27.571048084658315,1
6.186422339007599,47.061441124986445,0
-3.460832170848875,84.00275636731553,1
9.354467253416967,60.51285899620736,1
18.912729729134394,65.98095910512212,1
-3.728101767049475,80.56062944004822,1
-3.9951043026557342,77.73687029374756,1
18.7328053001955,75.94033340777472,1
16.055693283773174,89.36949428407961,1
19.253951550026336,63.08966794997795,1
0.4900918126530449,29.98014590458277,1
15.7331867944571,55.7577058995854,1
18.641925430663427,42.35093834183176,1
12.224339913476559,71.35285547770599,1
13.521661684476452,70.06510373280184,1
-2.246419770978576,44.68435810233645,1
-0.06673654639004845,89.7013546538727,1
15.895984048060427,36.05203078858991,1
15.026833283515277,32.319754025645366,1
2.7176589131701805,21.3832402158438,0
14.249429499125473,57.484666011403256,1
12.870101539143704,26.304377766779865,1
9.672004262093708,51.67259705461912,1
11.821031446122337,32.13427592419647,1
0.5562131826290635,73.44894028623227,1
7.360327879261215,45.086422969687305,0
2.0926312324928933,51.841218704924145,0
16.869566290741393,31.72947800068809,1
4.621340024494849,56.32820200934809,0
4.6118007661539355,36.780707048858645,0
-1.5539115454707302,44.71395492619843,1
3.7652654968513293,42.65301354517956,0
4.661775978772621,51.42442478697055,0
15.682400825136078,21.508977371372627,1
12.797485065716412,80.48964586810044,1
5.271760438543707,51.3547568651488,0
19.43861588054201,25.34505261635408,1
14.923198924494809,62.26612514234539,1
-2.903698058856964,50.3243180770849,1
-0.6106458689547383,30.75769532612068,1
6.386586343268151,32.17165677150607,0
-4.939895862684347,26.575244905187084,1
14.843148234324449,44.71974236505185,1
-3.5750467905793264,73.82132447226917,1
1.621581210432054,30.55411098774593,1
4.363981399157458,59.14950730252477,0
2.10485093517379,87.34373612115616,1
-1.1807697576932572,86.00196943600257,1
9.175315156110088,26.3033957823977,1
-2.2046403548673776,88.79045083803767,1
10.48276035856565,32.47433409592576,1
9.337731852283106,82.72869572678763,1
17.03437626785783,23.60723324483543,1
5.064977977294706,61.376814597532174,0
-3.294797446189791,82.23952036321498,1
8.642510884832875,46.024874233850284,1
17.802079972609082,46.966583964459126,1
0.2961350643538436,33.92620489106247,1
18.6310649137776,79.27227743956942,1
-1.491300500244506,55.76017356080716,1
13.811825316148958,56.677941336443496,1
4.671415275297868,61.17706801884321,0
-4.826814348916379,57.48709957023623,1
5.521421780670629,51.30661459064446,0
9.955541781652872,25.519786300937863,1
6.727606018149986,21.979139632656263,0
-2.9388296913132588,24.338560843460428,1
18.505477585334983,60.758611775048486,1
-0.25940243759875603,49.62570593223901,1
7.841850711128345,83.84873542956835,1
8.879539302000838,67.23774730378359,1
-4.988917048024676,34.02262956303219,1
7.395827930652114,34.53524143724351,0
17.05484782241785,75.82136593985129,1
19.185495548492135,62.48517475470686,1
-4.399280890556637,58.11310987871902,1
-0.2609496351240317,34.67084100391514,1
13.011221703582283,80.25283443870126,1
15.129267814152925,42.594401103009154,1
7.7895529163029735,56.60025127435483,0
-4.799242858449688,26.289043977741386,1
8.191273828281519,82.04740321767619,1
5.540114880662491,68.78808738092417,0
9.390281045346196,72.61728450470443,1
3.9610485071316504,50.19106159991079,0
0.159348171919234,65.8422422625454,1
12.733900154591627,79.43093177693777,1
2.539821806614497,49.906895339652664,0
4.29096578793188,89.4300094342999,1
-4.76156952547488,71.81054409737226,1
10.418498142912403,71.64530847612448,1
0.46896467301563316,79.69954827666055,1
13.21162958000134,76.63796532101478,1
1.0187252764345782,88.36257528283134,1
16.701876364244075,49.9540937680903,1
15.266520736990454,24.286865963759418,1
14.913266777229829,26.19059656782458,1
15.049940491699623,63.741456906431615,1
9.401386057135191,72.55385891859885,1
-2.255208865995646,73.07081990809941,1
7.385463212826059,52.505158662917445,0
-2.956275613279195,80.7015984907251,1
1.121516027109256,40.712866699310084,1
12.11810684403465,51.632525935539846,1
18.012863196185982,37.35674100302853,1
7.522103332164294,77.6006955341715,1
9.077806614534637,38.58867986579413,1
4.632196376993859,79.52302589707325,1
6.4098915547510416,86.26249572721422,1
14.791357801221846,43.71882391215466,1
-4.460052608768337,29.50035096867896,1
-0.37541414251825245,58.109486354443845,1
12.359941495890425,30.483544606677953,1
13.945636512380617,74.55645099371065,1
14.346803404198926,74.35208813811644,1
3.747856473782253,89.24630519848337,1
-2.113109019094787,68.20613202545647,1
9.676590665188801,62.724289508619954,1
11.79513261301112,64.96410045659479,1
9.783231483085588,38.73192113471967,1
-4.2223536726115105,44.058650504235516,1
8.181614128058506,44.007211480465486,1
0.11816096189292313,75.10056542566447,1
17.558191674318422,61.31070464685634,1
2.909334712123722,56.47704188015957,0
7.481483121291811,38.24329177200032,0
5.376983996625208,36.87901364165681,0
14.39491292152739,28.48376345240993,1
0.10057589463432404,45.031886458257944,1
8.80460269876638,45.384927631425725,1
17.91643449069047,87.7779294916031,1
13.761632138113885,59.13496661023028,1
11.78581265909687,88.22851602762003,1
6.413769145218517,85.66801401147198,1
4.973008066136835,66.05500892959881,0
19.445431696688484,26.178808639151594,1
-2.020031750953656,87.7754879074451,1
12.089464627702046,44.67404434616313,1
6.383675720473507,72.72473800216449,0
11.045750122374887,34.19555884116691,1
-4.116089799967652,66.65123172834225,1
10.787892003234996,67.63841112333954,1
9.695221123435589,35.3326128437396,1
4.4709547853371525,32.76846507433455,0
14.246313490168028,42.29749895125843,1
15.333079829126806,67.23197560325326,1
5.795371344330256,69.92042621101297,0
-0.2015022438610803,71.58625918046525,1
14.893149854980045,79.76068190959786,1
-4.271863985331516,63.73256625131017,1
15.336099634859274,39.75115994829127,1
0.6699404995372706,26.5119853131974,1
15.7590188263394,38.41083067572582,1
3.543292476218003,28.237358750177332,0
13.007261332059095,61.7583045833443,1
14.72640059670027,39.925386737727635,1
14.350302625110626,46.61617820279866,1
10.247574895677051,57.632014416283354,1
11.375177031906215,64.73394407816573,1
8.482610503138323,73.17127268680693,1
13.857584740926974,42.69388418811092,1
-3.7353952399062735,76.6524106780767,1
5.144592310044546,86.61623003085111,1
14.302429138601436,67.36078601294841,1
-3.2027432049093623,82.7089826184027,1
4.689691022172461,50.03787312451186,0
10.194438377373853,41.5278061662917,1
-3.5831278851556054,39.08676558704668,1
14.093586619486018,20.12096500159868,1
13.34277982612171,53.96957463910116,1
0.029451867784007213,49.18241514081025,1
-4.243080637203751,50.56137143108278,1
13.265229221137101,88.1731338287208,1
-1.4935551404463911,20.42442399930969,1
12.947608899605918,60.89986773360117,1
9.147296895337675,59.75546575979256,1
14.581871562579177,39.8254749932958,1
16.070686884023594,60.85335719864281,1
6.964633662721885,73.22066942395874,0
0.2660705368879208,68.47539263098368,1
10.816917402337053,32.0935353842994,1
9.175768295245856,80.15377395062043,1
-4.408223260903952,84.82643757955532,1
18.88432499589182,45.25233210987068,1
14.004064767123491,51.664511163248044,1
12.02472348898062,62.765153898690016,1
